Job Name,Company Name,Company Location,Job Description,Job Link
IT Administrator - Infrastructure,Sidra Medical and Research Center,"Doha, Qatar",Not specified ∑ Installation/Maintenance/Repair ∑ IT/Software Development ∑ Engineering - Telecom/Technology ∑ Information Technology (IT) ∑ Computer Science ∑ Engineering ∑ System Administration ∑ Network Administration ∑ Computer Engineering ∑ Installation,https://wuzzuf.net/jobs/p/kd728HBmc7LW-IT-Administrator---Infrastructure-Sidra-Medical-and-Research-Center-Doha-Qatar
Instrumentation Engineer Level I,WorleyParsons,"Khobar, Saudi Arabia",Not specified ∑ IT/Software Development ∑ Engineering - Telecom/Technology ∑ Engineering - Mechanical/Electrical ∑ engineering ∑ information technology (it) ∑ computer science ∑ software engineering ∑ project management ∑ design ∑ management,https://wuzzuf.net/jobs/p/v0Jl9CH3fYWc-Instrumentation-Engineer-Level-I-WorleyParsons-Khobar-Saudi-Arabia
Senior Product Director,Alphapartners,"Dubai, United Arab Emirates",Not specified ∑ IT/Software Development ∑ Marketing/PR/Advertising ∑ Engineering - Telecom/Technology ∑ Information Technology (IT) ∑ Marketing ∑ Computer Science ∑ Engineering ∑ Sales ∑ UX ∑ Product Management,https://wuzzuf.net/jobs/p/zPGsy27I7BN0-Senior-Product-Director-Alphapartners-Dubai-United-Arab-Emirates
Assurance - IT Audit - Manager - Dubai,PwC - United Arab Emirates,"Dubai, United Arab Emirates",Not specified ∑ IT/Software Development ∑ Quality ∑ Engineering - Telecom/Technology ∑ Quality Assurance ∑ Quality Control ∑ Quality ∑ QA ∑ Engineering ∑ Computer Science ∑ Information Technology (IT),https://wuzzuf.net/jobs/p/kMUGDVt0GUIs-Assurance---IT-Audit---Manager---Dubai-PwC---United-Arab-Emirates-Dubai-United-Arab-Emirates
Team Lead (Supervisor)(English/French Support),"24-7 Intouch, Inc.","Cairo, Egypt",Not specified ∑ IT/Software Development ∑ Sales/Retail ∑ Engineering - Telecom/Technology ∑ Information Technology (IT) ∑ Computer Science ∑ Software Development ∑ Software Engineering ∑ Computer Engineering ∑ Agile ∑ javaScript,https://wuzzuf.net/jobs/p/Tu28ev7Wn346-Team-Lead-SupervisorEnglishFrench-Support-24-7-Intouch-Inc-Cairo-Egypt
Team Lead (Supervisor)(English/Turkish Support),"24-7 Intouch, Inc.","Cairo, Egypt",Not specified ∑ IT/Software Development ∑ Sales/Retail ∑ Engineering - Telecom/Technology ∑ Information Technology (IT) ∑ Computer Science ∑ Software Development ∑ Software Engineering ∑ Computer Engineering ∑ Agile ∑ javaScript,https://wuzzuf.net/jobs/p/XUWNQwMNCyjM-Team-Lead-SupervisorEnglishTurkish-Support-24-7-Intouch-Inc-Cairo-Egypt
Team Lead (Supervisor)(English/Portuguese Support),"24-7 Intouch, Inc.","Cairo, Egypt",Not specified ∑ IT/Software Development ∑ Sales/Retail ∑ Engineering - Telecom/Technology ∑ Information Technology (IT) ∑ Computer Science ∑ Software Development ∑ Software Engineering ∑ Computer Engineering ∑ Agile ∑ javaScript,https://wuzzuf.net/jobs/p/pWNuqngmE83x-Team-Lead-SupervisorEnglishPortuguese-Support-24-7-Intouch-Inc-Cairo-Egypt
Sr. Product Manager ñ Automated Inventory Management,Q Express Documents Transport LLC - Dubai South Branch - L14,"Dubai, United Arab Emirates",Not specified ∑ IT/Software Development ∑ Logistics/Supply Chain ∑ Engineering - Telecom/Technology ∑ information technology (it) ∑ computer science ∑ engineering ∑ sales ∑ supply chain ∑ management ∑ marketing,https://wuzzuf.net/jobs/p/j6KaZwT2nJGs-Sr-Product-Manager-ñ-Automated-Inventory-Management-Q-Express-Documents-Transport-LLC---Dubai-South-Branch---L14-Dubai-United-Arab-Emirates
Support Officer (Administrative Assistant),RiseRelay W.L.L.,"Riyadh, Saudi Arabia",Not specified ∑ Administration ∑ Customer Service/Support ∑ IT/Software Development ∑ Microsoft Office ∑ Customer Care ∑ Customer Service ∑ Administration ∑ Customer Support ∑ Computer Science ∑ Information Technology (IT),https://wuzzuf.net/jobs/p/E8neDOLJrItN-Support-Officer-Administrative-Assistant-RiseRelay-W-L-L-Riyadh-Saudi-Arabia
Senior Manager - Delivery Management (Marine & Coastal),Black & Grey HR,"Abu Dhabi, United Arab Emirates",Manager ∑ IT/Software Development ∑ Project/Program Management ∑ Sales/Retail ∑ Sales ∑ Sales Skills ∑ Customer Service ∑ Project Management ∑ Marketing ∑ Information Technology (IT) ∑ Customer Support,https://wuzzuf.net/jobs/p/RmGG9UxUrLxr-Senior-Manager---Delivery-Management-Marine-Coastal-Black-Grey-HR-Abu-Dhabi-United-Arab-Emirates
Cyber Risk & Compliance Sr. Specialist,Vodafone - Egypt,"Cairo, Egypt",Not specified ∑ Installation/Maintenance/Repair ∑ IT/Software Development ∑ Computer Science ∑ Information Technology (IT) ∑ Linux ∑ .NET ∑ IT Security ∑ Java ∑ Networks ∑ Python,https://wuzzuf.net/jobs/p/C0Y1CwUjnZEg-Cyber-Risk-Compliance-Sr-Specialist-Vodafone---Egypt-Cairo-Egypt
Senior Delivery Manager (Infrastructure),Black & Grey HR Consultancy FZE,"Abu Dhabi, United Arab Emirates",Not specified ∑ IT/Software Development ∑ Project/Program Management ∑ Sales/Retail ∑ Sales ∑ Customer Service ∑ Sales Skills ∑ Information Technology (IT) ∑ Project Management ∑ Computer Science ∑ Customer Support,https://wuzzuf.net/jobs/p/YDEebDJpWdmV-Senior-Delivery-Manager-Infrastructure-Black-Grey-HR-Consultancy-FZE-Abu-Dhabi-United-Arab-Emirates
Help Desk Agents,Vistas Global,"Doha, Qatar",Not specified ∑ Installation/Maintenance/Repair ∑ IT/Software Development ∑ Engineering - Telecom/Technology ∑ Information Technology (IT) ∑ Computer Science ∑ Help Desk ∑ Installation ∑ Technical Support ∑ Maintenance ∑ Software,https://wuzzuf.net/jobs/p/mI9Fqq4afVY1-Help-Desk-Agents-Vistas-Global-Doha-Qatar
Senior Project Manager ñ Customer Research,ADCB Abu Dhabi Commercial Bank,"Abu Dhabi, United Arab Emirates",Not specified ∑ IT/Software Development ∑ Project/Program Management ∑ Engineering - Telecom/Technology ∑ Project Management ∑ Information Technology (IT) ∑ Computer Science ∑ PMP ∑ Engineering ∑ Management ∑ Customer Service,https://wuzzuf.net/jobs/p/7WCrSKxCmEDd-Senior-Project-Manager-ñ-Customer-Research-ADCB-Abu-Dhabi-Commercial-Bank-Abu-Dhabi-United-Arab-Emirates
Senior Security Engineer ñ DDOS & NGFW,Help AG,"Dubai, United Arab Emirates",Not specified ∑ Installation/Maintenance/Repair ∑ IT/Software Development ∑ Engineering - Telecom/Technology ∑ Information Technology (IT) ∑ Computer Science ∑ Engineering ∑ CCNP ∑ Networking ∑ Fortinet ∑ Security,https://wuzzuf.net/jobs/p/fUInDi4ENSjN-Senior-Security-Engineer-ñ-DDOS-NGFW-Help-AG-Dubai-United-Arab-Emirates
Building Information Modeling (BIM) Engineer - Egypt,"Honeywell International, Inc.","Cairo, Egypt",Not specified ∑ IT/Software Development ∑ Sales/Retail ∑ Engineering - Telecom/Technology ∑ information technology (it) ∑ computer science ∑ software development ∑ engineering ∑ software ∑ design ∑ english,https://wuzzuf.net/jobs/p/9pxCknicHeqN-Building-Information-Modeling-BIM-Engineer---Egypt-Honeywell-International-Inc-Cairo-Egypt
Principal Architectural Engineer,WorleyParsons,"Khobar, Saudi Arabia",Not specified ∑ Engineering - Construction/Civil/Architecture ∑ Creative/Design/Art ∑ IT/Software Development ∑ Architecture ∑ Engineering ∑ AutoCAD ∑ Civil Engineering ∑ Design ∑ Construction ∑ Microsoft Office,https://wuzzuf.net/jobs/p/W2gzVQYHxfxf-Principal-Architectural-Engineer-WorleyParsons-Khobar-Saudi-Arabia
Operational Finance Analyst,Dentsu Inc,"Cairo, Egypt",Not specified ∑ Accounting/Finance ∑ Operations/Management ∑ Analyst/Research ∑ Accounting ∑ Analysis ∑ Finance ∑ Sales ∑ Financial Analysis ∑ Operations ∑ Sales Skills,https://wuzzuf.net/jobs/p/ZJ9p9OFd4hbw-Operational-Finance-Analyst-Dentsu-Inc-Cairo-Egypt
Client Success Manager (UAE),Akinon,"Dubai, United Arab Emirates",Not specified ∑ Customer Service/Support ∑ Operations/Management ∑ Sales/Retail ∑ Customer Service ∑ Customer Care ∑ Customer Support ∑ Sales ∑ Sales Skills ∑ Marketing ∑ Account Management,https://wuzzuf.net/jobs/p/Ixj4ye3RMAgv-Client-Success-Manager-UAE-Akinon-Dubai-United-Arab-Emirates
Network Systems Engineer (Pre-Sales) - Cloud Networking,"Arista Networks, Inc.","Riyadh, Saudi Arabia",Not specified ∑ Installation/Maintenance/Repair ∑ IT/Software Development ∑ Engineering - Telecom/Technology ∑ Information Technology (IT) ∑ Computer Science ∑ Engineering ∑ Computer Engineering ∑ Installation ∑ Networking ∑ Networks,https://wuzzuf.net/jobs/p/hli6eIq405yd-Network-Systems-Engineer-Pre-Sales---Cloud-Networking-Arista-Networks-Inc-Riyadh-Saudi-Arabia
Senior Engineer - Environment,AECOM,"Riyadh, Saudi Arabia",Not specified ∑ IT/Software Development ∑ Engineering - Telecom/Technology ∑ Engineering - Mechanical/Electrical ∑ Engineering ∑ Information Technology (IT) ∑ Computer Science ∑ Software Engineering ∑ Software Development ∑ Computer Engineering ∑ Mechanical Engineering,https://wuzzuf.net/jobs/p/VONSlJ11hRIb-Senior-Engineer---Environment-AECOM-Riyadh-Saudi-Arabia
Engineer - Electrical (ELV),AECOM,"Riyadh, Saudi Arabia",Not specified ∑ IT/Software Development ∑ Engineering - Telecom/Technology ∑ Engineering - Mechanical/Electrical ∑ Engineering ∑ Information Technology (IT) ∑ Computer Science ∑ Software Development ∑ Software Engineering ∑ Computer Engineering ∑ Mechanical Engineering,https://wuzzuf.net/jobs/p/AUljHNzxc7d4-Engineer---Electrical-ELV-AECOM-Riyadh-Saudi-Arabia
Network engineer,Al Futtaim Group,"Dubai, United Arab Emirates",Not specified ∑ Installation/Maintenance/Repair ∑ IT/Software Development ∑ Engineering - Telecom/Technology ∑ Information Technology (IT) ∑ Computer Science ∑ Engineering ∑ Networking ∑ Computer Engineering ∑ Networks ∑ Installation,https://wuzzuf.net/jobs/p/wntgANcHPuGm-Network-engineer-Al-Futtaim-Group-Dubai-United-Arab-Emirates
Localization Project Manager,BayanTech,"Cairo, Egypt",Not specified ∑ Engineering - Construction/Civil/Architecture ∑ IT/Software Development ∑ Project/Program Management ∑ Project Management ∑ Engineering ∑ PMP ∑ Information Technology (IT) ∑ Computer Science ∑ Management ∑ Civil Engineering,https://wuzzuf.net/jobs/p/Viwvpkc0W8vD-Localization-Project-Manager-BayanTech-Cairo-Egypt
Enterprise Sales Account Manager,Informatica,"Dubai, United Arab Emirates",Not specified ∑ Customer Service/Support ∑ IT/Software Development ∑ Sales/Retail ∑ Sales ∑ Sales Skills ∑ Customer Service ∑ Sales Target ∑ Customer Support ∑ Customer Care ∑ Information Technology (IT),https://wuzzuf.net/jobs/p/zIbHUhwYKpx4-Enterprise-Sales-Account-Manager-Informatica-Dubai-United-Arab-Emirates
Senior Engineer - MEP,AECOM,"Riyadh, Saudi Arabia",Not specified ∑ IT/Software Development ∑ Engineering - Telecom/Technology ∑ Engineering - Mechanical/Electrical ∑ Engineering ∑ Information Technology (IT) ∑ Computer Science ∑ Software Engineering ∑ Software Development ∑ Computer Engineering ∑ Mechanical Engineering,https://wuzzuf.net/jobs/p/NOw3kmjFBMKQ-Senior-Engineer---MEP-AECOM-Riyadh-Saudi-Arabia
Senior Contracts Manager,AECOM,"Riyadh, Saudi Arabia",Not specified ∑ IT/Software Development ∑ Project/Program Management ∑ Sales/Retail ∑ Sales ∑ Sales Skills ∑ Customer Service ∑ Project Management ∑ Engineering ∑ Information Technology (IT) ∑ Marketing,https://wuzzuf.net/jobs/p/FByIn74fWrtH-Senior-Contracts-Manager-AECOM-Riyadh-Saudi-Arabia
Senior Python Developer,NFQ Technologies,"Cairo, Egypt",Not specified ∑ Business Development ∑ IT/Software Development ∑ Engineering - Telecom/Technology ∑ Information Technology (IT) ∑ Computer Science ∑ Software Development ∑ javaScript ∑ Software Engineering ∑ CSS ∑ HTML,https://wuzzuf.net/jobs/p/EGQuAKhlQUE3-Senior-Python-Developer-NFQ-Technologies-Cairo-Egypt
IT Operations Supervisor,Top Chef,"Obour City, Cairo, Egypt",Experienced ∑ 2 - 6 Yrs of Exp ∑ males_preferred ∑ Installation/Maintenance/Repair ∑ IT/Software Development ∑ Engineering - Telecom/Technology ∑ Communication ∑ Computer Science ∑ Information Technology (IT) ∑ IT ∑ networks ∑ Installation ∑ Security,https://wuzzuf.net/jobs/p/TWH5LnVXfCFG-IT-Operations-Supervisor-Top-Chef-Cairo-Egypt
.NET Core Backend Developer,Zewail City,"6th of October, Giza, Egypt",Experienced ∑ 1 - 2 Yrs of Exp ∑ IT/Software Development ∑ Engineering - Telecom/Technology ∑ .Net ∑ JSON ∑ Programming ∑ SQL ∑ Testing ∑ ASP.Net ∑ APIs ∑ Design,https://wuzzuf.net/jobs/p/cFbWIAJMESLE-NET-Core-Backend-Developer-Zewail-City-Giza-Egypt
Associate - Rewards PEOPLE & CULTURE ∑ Dubai,Chalhoub Group,"Dubai, United Arab Emirates",Not specified ∑ Business Development ∑ Customer Service/Support ∑ Sales/Retail ∑ Sales Skills ∑ Customer Service ∑ Sales Target ∑ Sales ∑ Marketing ∑ Outdoor Sales ∑ Business Development,https://wuzzuf.net/jobs/p/A6ysnLGhGDzN-Associate---Rewards-PEOPLE-CULTURE-∑-Dubai-Chalhoub-Group-Dubai-United-Arab-Emirates
Assurance Graduate - UAE,PwC - United Arab Emirates,"Abu Dhabi, United Arab Emirates",Not specified ∑ IT/Software Development ∑ Quality ∑ Pharmaceutical ∑ quality assurance ∑ quality control ∑ science ∑ quality ∑ engineering ∑ accounting ∑ finance,https://wuzzuf.net/jobs/p/X5FYCAq7T9G6-Assurance-Graduate---UAE-PwC---United-Arab-Emirates-Abu-Dhabi-United-Arab-Emirates
Assurance Graduates - Qatar,PwC - United Arab Emirates,"Doha, Qatar",Not specified ∑ IT/Software Development ∑ Quality ∑ Pharmaceutical ∑ quality assurance ∑ quality control ∑ science ∑ quality ∑ engineering ∑ accounting ∑ finance,https://wuzzuf.net/jobs/p/XPeYHoF2HEYP-Assurance-Graduates---Qatar-PwC---United-Arab-Emirates-Doha-Qatar
Senior Machine Learning Engineer,Convertedin,"Cairo, Egypt",Not specified ∑ IT/Software Development ∑ Engineering - Telecom/Technology ∑ Engineering - Mechanical/Electrical ∑ Python ∑ Computer Science ∑ Information Technology (IT) ∑ Machine Learning ∑ Software Engineering ∑ C++ ∑ Mathematics,https://wuzzuf.net/jobs/p/88d2c9JQvKyC-Senior-Machine-Learning-Engineer-Convertedin-Aggregated-Cairo-Egypt
Business Support Associate - Risk Associate SC,World Food Program - Other locations,"Cairo, Egypt",Not specified ∑ Business Development ∑ Customer Service/Support ∑ Sales/Retail ∑ Customer Service ∑ Business Development ∑ Customer Support ∑ Customer Care ∑ Sales Skills ∑ Sales Target ∑ Marketing,https://wuzzuf.net/jobs/p/iFCRkRiuJQvg-Business-Support-Associate---Risk-Associate-SC-World-Food-Program---Other-locations-Cairo-Egypt
Senior Engineer - Planning,AECOM,"Dubai, United Arab Emirates",Not specified ∑ IT/Software Development ∑ Engineering - Telecom/Technology ∑ Engineering - Mechanical/Electrical ∑ Engineering ∑ Information Technology (IT) ∑ Computer Science ∑ Software Engineering ∑ Software Development ∑ Computer Engineering ∑ Mechanical Engineering,https://wuzzuf.net/jobs/p/PcYrMr9VwXWw-Senior-Engineer---Planning-AECOM-Dubai-United-Arab-Emirates
Senior Solutions Consultant MEA,Amplitude,"Dubai, United Arab Emirates",Not specified ∑ IT/Software Development ∑ Sales/Retail ∑ Engineering - Telecom/Technology ∑ information technology (it) ∑ computer science ∑ sales ∑ sales skills ∑ management ∑ marketing ∑ software,https://wuzzuf.net/jobs/p/GCTNf3TmlmKe-Senior-Solutions-Consultant-MEA-Amplitude-Dubai-United-Arab-Emirates
"Consultant, Senior",Infor,"Cairo, Egypt",Not specified ∑ IT/Software Development ∑ Sales/Retail ∑ Engineering - Telecom/Technology ∑ Sales ∑ Sales Skills ∑ Real Estate ∑ Sales Target ∑ Information Technology (IT) ∑ Customer Service ∑ Computer Science,https://wuzzuf.net/jobs/p/lYfb6PVCkwXW-Consultant-Senior-Infor-Cairo-Egypt
"Security Architect, Service Provider",Cisco,"Cairo, Egypt",Not specified ∑ IT/Software Development ∑ Sales/Retail ∑ Engineering - Telecom/Technology ∑ information technology (it) ∑ computer science ∑ engineering ∑ sales ∑ software ∑ management ∑ networks,https://wuzzuf.net/jobs/p/JhPGropalPYc-Security-Architect-Service-Provider-Cisco-Cairo-Egypt
Junior Project Manager (Call Center/ Localization),BayanTech,"Cairo, Egypt",Not specified ∑ Engineering - Construction/Civil/Architecture ∑ IT/Software Development ∑ Project/Program Management ∑ Project Management ∑ Engineering ∑ PMP ∑ Information Technology (IT) ∑ Computer Science ∑ Management ∑ Civil Engineering,https://wuzzuf.net/jobs/p/R7QuEChNmWC3-Junior-Project-Manager-Call-Center-Localization-BayanTech-Cairo-Egypt
Web Developer,Sscegypt,"Cairo, Egypt",Not specified ∑ Creative/Design/Art ∑ IT/Software Development ∑ Engineering - Telecom/Technology ∑ Information Technology (IT) ∑ Computer Science ∑ Web Development ∑ Software Development ∑ javaScript ∑ Software Engineering ∑ CSS,https://wuzzuf.net/jobs/p/Ba5ODrgEQfwz-Web-Developer-Sscegypt-Cairo-Egypt
Senior Mechanical Engineer,AECOM,"Riyadh, Saudi Arabia",Not specified ∑ IT/Software Development ∑ Engineering - Telecom/Technology ∑ Engineering - Mechanical/Electrical ∑ Engineering ∑ Mechanical Engineering ∑ Information Technology (IT) ∑ Computer Science ∑ Software Engineering ∑ Electrical Engineering ∑ Software Development,https://wuzzuf.net/jobs/p/lNAtTgQnnejy-Senior-Mechanical-Engineer-AECOM-Riyadh-Saudi-Arabia
Information Technology,NTS Group,"Downtown, Cairo, Egypt",Experienced ∑ 1+ Yrs of Exp ∑ IT/Software Development ∑ Computer Science ∑ Information Technology (IT) ∑ Software Development ∑ Software,https://wuzzuf.net/jobs/p/6RrVO3Yp3L00-Information-Technology-NTS-Group-Cairo-Egypt
Business Process Manager,Al Futtaim Group,"Dubai, United Arab Emirates",Not specified ∑ Business Development ∑ Marketing/PR/Advertising ∑ Sales/Retail ∑ Business Development ∑ Sales ∑ Sales Skills ∑ Marketing ∑ Sales Target ∑ Management ∑ Customer Service,https://wuzzuf.net/jobs/p/4k7oNCUw8x7J-Business-Process-Manager-Al-Futtaim-Group-Dubai-United-Arab-Emirates
TOC & Infrastructure Specialist,Vodafone - Egypt,"Cairo, Egypt",Not specified ∑ Installation/Maintenance/Repair ∑ IT/Software Development ∑ Engineering - Telecom/Technology ∑ information technology (it) ∑ computer science ∑ installation ∑ engineering ∑ software ∑ english ∑ computer,https://wuzzuf.net/jobs/p/PlYGl6wITePD-TOC-Infrastructure-Specialist-Vodafone---Egypt-Cairo-Egypt
National Graduates Program - People Experience ... Jeddah,Chalhoub Group,"Jeddah, Saudi Arabia",Not specified ∑ Accounting/Finance ∑ IT/Software Development ∑ Engineering - Telecom/Technology ∑ Engineering ∑ Information Technology (IT) ∑ Adobe Photoshop ∑ Business Administration ∑ Computer Science ∑ Electrical Engineering ∑ Microsoft Office,https://wuzzuf.net/jobs/p/eH4H8UYV1B4d-National-Graduates-Program---People-Experience-Jeddah-Chalhoub-Group-Jeddah-Saudi-Arabia
